video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim,sr_time,bms_time,sr_rgb_time,bms_rgb_time
Diving-Side-001,0.8731471912694045,2.674485160513913,2.008782613203377,0.4546540007053662,0.2334998349134172,0.7770857850072348,1.9473115327414643,6.560113364826104,0.33194901607665867,0.23875087648871024,0.8486927734332611,2.909818836911793,2.0786060934632635,0.46757844766998996,0.24089338771075997,0.7557061371069309,1.95457822458449,7.337524501942336,0.33485520381894973,0.2434523109074122,0.0045038121087210515,0.042294280869620185,0.0007947853633335658,0.06101024150848389
Diving-Side-002,0.8834949005316216,2.1969638406969443,2.2665056767254064,0.3174152333400705,0.16408939339735173,0.7951476601448623,1.9880124388546745,5.924772101794351,0.2714870660365278,0.1884828802444722,0.8385676720629159,1.480493226890198,2.5588929472021027,0.2265215710146434,0.14304461538383142,0.8371731684609038,3.302285898783482,4.834950790306193,0.4529016618686059,0.29455837687104713,0.004571727343967983,0.04302111693790981,0.0008214882441929408,0.05944139616830008
Diving-Side-003,0.8135701041313145,1.855041869822182,2.311870553844503,0.3191504285742169,0.21428613511597452,0.7478543862454606,1.4998534207770156,7.3124698738301275,0.25496980521721285,0.21611864501188455,0.7530806871017248,1.234895770695802,2.72582855493857,0.20837109258229353,0.16144906459020575,0.7398129551297562,2.1153290166798864,8.355781941765233,0.3609099189146564,0.24885811805923155,0.004429953438895089,0.042576261929103305,0.0008569785526820592,0.06216427258082798
Diving-Side-004,0.8100966486927063,1.836547433815981,2.2610597261199827,0.34647948135726825,0.2238411834560264,0.7651361492208701,1.8979244840145253,6.941749804123759,0.33422730490075014,0.26046255338024055,0.7905724323306504,1.5651066982250417,2.507555911818051,0.2643143984851893,0.1863568163472121,0.7619710439142837,2.1949491404427532,6.927203922814213,0.33869956082105107,0.24992534168150238,0.004536730902535575,0.04107432706015451,0.0005716936928885323,0.06084700993129185
Golf-Swing-Back-001,0.6024729364933529,0.7414564235226789,3.033993296841521,0.1777471780403649,0.21987275662390451,0.5904257959932809,0.5400501052052779,13.697888831564544,0.13375856982719483,0.1407645565121513,0.5978221252526696,0.20836868000475087,2.668449657154203,0.060752486354416615,0.17367993758721958,0.5372111337314699,0.08340767323857007,9.511089759320225,0.04455308862077553,0.1512992121616174,0.004767211278279623,0.036289183298746745,0.0004001458485921224,0.06255097389221191
Golf-Swing-Back-002,0.6811021337752442,0.894101107107339,2.6968117334763426,0.221029726977574,0.2564181962887012,0.6178626264325613,0.5054166161373014,12.82448183299648,0.15650904407112734,0.1647203889678232,0.6148962215729253,0.3445931940365794,2.5779760670858693,0.0768379221950424,0.17574797710883136,0.5766296838180496,0.2961932853695275,9.65571636565624,0.055207111923049494,0.14441663732910953,0.004500166575113932,0.03604499499003092,0.0005999565124511719,0.059221776326497395
Golf-Swing-Back-003,0.7212504727304927,0.14408378766603275,4.112015720939633,0.011841576048298639,0.07379637706894014,0.5462406010496664,-0.0220562449476705,16.04619352898331,-0.009304458513731633,0.03099239228238125,0.8054419186616424,1.3758574110809982,2.8691152893838634,0.13982974827430225,0.14039599107350603,0.5972322029250747,0.02429497583205773,11.916555994000207,-0.008988088081897416,0.052249717567519685,0.006334114074707031,0.05439378420511882,0.0007005850474039714,0.08589458465576172
Golf-Swing-Back-004,0.7320488655807632,0.7513340816687065,3.3501430052188286,0.11460458016545512,0.14140004444603002,0.5998400886815739,0.2410810825901385,13.489844379919036,0.06379753254424095,0.09355676167460361,0.7470491443361172,0.7400014858865555,3.102590656701551,0.11341109703656453,0.13429351992816219,0.5958853316944954,0.3142782267191671,9.337810049610024,0.05131913919264021,0.11117191820767823,0.006133604049682617,0.05587646166483561,0.0007022857666015625,0.08312487602233887
Golf-Swing-Back-005,0.5472393364525735,0.16772409502597327,5.182446338079014,0.02346664271258433,0.10632397931374377,0.5165855371097562,0.3095281482229638,15.747500670964973,0.030098080567702544,0.06994401661195154,0.5397519890595487,0.038399811052627165,3.383545145178181,-0.01621922121948707,0.09946881907380827,0.5826407083672827,0.25430977896094065,5.113232302499668,0.03897185144383245,0.12745671752175244,0.005333439509073893,0.044648265838623045,0.0007005691528320313,0.07191751797993978
Golf-Swing-Front-001,0.7618053691770587,0.9637653708520614,3.135901264549535,0.1404476440344339,0.16905873191201934,0.6270596266456404,0.7768958918783858,13.903943878738888,0.09335293689340854,0.1059597242974488,0.7883772602678978,0.9958744704860472,2.822594506185483,0.13857379391480135,0.16051674327009977,0.5672267798347553,0.3390759746852854,11.469016624575177,0.040953020256846065,0.11244857969965402,0.006933673222859701,0.055587021509806316,0.0004668712615966797,0.08733309110005696
Kicking-Front-001,0.7236420537686468,0.895035160778067,2.4849285078049372,0.24083832410673542,0.28318772140083065,0.6757218606379579,0.9746005891505648,9.487643941373515,0.23143880174089673,0.24514056905451218,0.7050969400201144,0.5672388090391037,2.3882236576284837,0.1507033596880599,0.23088537553005425,0.8101980086084873,1.2362565078480452,5.1039655747064145,0.2844322827878068,0.289041346107428,0.003333131472269694,0.02825331687927246,0.0008331934611002604,0.040756543477376304
Kicking-Front-002,0.8048232221674283,0.8876409775655428,1.8061712003544372,0.28011832326894126,0.27893263967553433,0.7660962715454939,0.6892691361112205,6.01323496712489,0.2665827927858339,0.2767124835560508,0.7012031907734033,0.49520547600237874,2.2908015558952894,0.11045561727663962,0.2039605345142822,0.7096537266439445,0.5461630583183644,5.8211220789734455,0.11075874964828884,0.19305881321958251,0.003332972526550293,0.027338067690531414,0.00016629695892333984,0.04100259145100912
Kicking-Front-003,0.8768065286852412,0.7657300216522103,2.6198328384431613,0.10965348931100849,0.16844277379411252,0.7442565638268901,0.8284549327372094,10.598998201586326,0.10284846126437946,0.1516303782238159,0.8849290068153765,2.107319651387891,2.3103424542538673,0.26575071751014673,0.2167587366900433,0.8045004224096551,2.127879384624282,9.077040553321083,0.21388596711965813,0.1895093404888947,0.007169087727864583,0.055726965268452965,0.0006663004557291666,0.08893148104349773
Kicking-Front-004,0.9063311966196378,1.8369438066086101,1.7069524341584144,0.34999148645339484,0.2973597698846439,0.8099808057087027,1.1413052290138483,7.049510874288949,0.23666798807630138,0.2410854413894885,0.9119033975998335,2.4804186183627643,1.6021275568636497,0.416464035331648,0.2988425492903047,0.7726043799178507,1.6648250961532274,6.096762163865091,0.3054426955226906,0.2260471238121208,0.004669626553853353,0.03764140605926514,0.0006685256958007812,0.06589265664418538
Kicking-Front-005,0.6625419254718623,0.3940210477233778,2.5701913176758024,0.12138982388202092,0.19091258278137713,0.6459929394909139,0.5357909765878035,6.745817278964854,0.1445981018736073,0.20040957726842337,0.6490139724449674,0.5832025254667478,2.4860088579912945,0.14400925888612173,0.19040400316706566,0.7122927571516513,1.0100664900080154,4.239100401935455,0.22326089772063074,0.2192954218349945,0.004925171534220378,0.04609449704488119,0.0006674528121948242,0.06405492623647054
Kicking-Front-006,0.7708562690281502,1.216552139659864,2.7603170240716106,0.23807690343114704,0.218141106119474,0.6891061026559577,1.1552297945522276,10.30806630416698,0.19519217906937877,0.2025890806032098,0.7058109768533206,0.8905067713241491,2.735083617413453,0.16600703487255655,0.1696851356193082,0.6684775763163723,0.850094518436384,7.837985828752028,0.14095960077521513,0.15032302094811537,0.005923112233479817,0.05723106861114502,0.0006676514943440756,0.0889812707901001
Lifting-001,0.9298351571085616,2.875916641539497,1.3187649160929755,0.514665120309742,0.36040653560520447,0.8765049147022264,2.3850397275446427,4.260105263716612,0.4309878961227934,0.3421866935209395,0.8868006735948105,2.5070707239004206,1.7892571903299797,0.4196607333413681,0.25279669394792986,0.8540523731674806,1.6395009317762026,4.083664584138403,0.297505985848324,0.27923150159211446,0.004364260605403355,0.0393991300037929,0.0004469752311706543,0.0636177829333714
Lifting-002,0.8833068445125489,2.085979973715372,1.403169644284437,0.43296949219364494,0.36108136894852466,0.7784154344427406,1.9502560984326915,7.092317150989065,0.33501895222976213,0.2876102881334601,0.7885110378596888,1.0121763346840846,1.9442939310361687,0.22620641586106907,0.2232102083584526,0.8233110720967456,1.1629610101271106,3.945286949090925,0.25803077319820966,0.2577022412259792,0.004658349922725132,0.03764040981020246,0.000626044613974435,0.06251015833445958
Riding-Horse-001,0.8762087432083085,2.158381315210853,1.6177873163236065,0.47731906506614136,0.4138288370406473,0.8173165768229967,1.8267354926292856,6.789576727512542,0.37228041976174564,0.33666717486941494,0.8435996140254158,1.6878348866395647,1.8816480410332763,0.36158626186648635,0.23241254047028198,0.6316895456498858,0.259351608734095,6.825154291723425,0.07756247282754145,0.13763530873093943,0.0046198368072509766,0.036177810033162436,0.000734106699625651,0.06178989410400391
Riding-Horse-002,0.8205641481746838,1.7405720208044315,1.812652584289168,0.4423859116982783,0.4059904925510149,0.7691156585449733,1.2407342271094615,8.28222854749136,0.30223945386453877,0.2957010598022368,0.8144843718413626,1.4736892811193583,1.620461572477379,0.3471152800020026,0.29745797481740344,0.608057994764365,0.1374596768116496,7.0990039958759334,0.03942715518486363,0.15162257164692547,0.004506397247314453,0.0368537425994873,0.0004006226857503255,0.06189778645833333
Riding-Horse-003,0.8479638554448667,1.4160708960798867,1.8433049154324288,0.34091075832325557,0.3570539722803589,0.749218932468246,0.9494874173371753,8.619346187243849,0.23174377253551778,0.25622474511559784,0.8602231712702346,1.6088973661539228,1.57293402712425,0.3866561940424292,0.3161280479506036,0.6451658430009231,0.4855439035216682,6.311335380858248,0.1557865789237992,0.21291097988041888,0.004311037063598633,0.03611564636230469,0.0006667137145996094,0.060480531056722006
Riding-Horse-004,0.81958042343694,1.333360258310986,1.9488270903283587,0.35785051037531906,0.3710986980249261,0.7061409824563885,1.2309578396697227,9.494068032306677,0.27387539027340374,0.2767721704395919,0.8292051020009734,1.3569503101217713,1.6081263533260217,0.32964193461520125,0.31125371604452595,0.6195904005951067,0.5196126370457467,7.586739050587594,0.1016699342437672,0.1729252489287181,0.004336706797281901,0.03563955624898275,0.0004680474599202474,0.06109479268391927
Run-Side-001,0.8711426854015828,3.420699952087144,2.083327768574919,0.5518091605858069,0.38108160346447645,0.7096056837147422,4.0372089705942695,11.896837031950104,0.48609491607233846,0.24720861413205816,0.8782072232019746,2.842990975022931,1.5904081165133224,0.4672038931864316,0.30973199891290276,0.7034639673362815,0.6476926005347963,9.045393181168937,0.09481440952399026,0.15506530591255024,0.004728063941001892,0.035194337368011475,0.0005011558532714844,0.05973386764526367
Run-Side-002,0.7268838259137188,0.7003649344005787,2.335522856890345,0.16527559557565252,0.200331366189708,0.6267260145060644,0.3077390847544641,8.34446418159145,0.09781370112554384,0.16143440230386397,0.839873940792782,1.6621688850791194,1.85213103873694,0.3397657197032752,0.29881078837872005,0.715575274334261,1.1033661986061094,8.447099478260276,0.24387839880945184,0.23317962227174682,0.006640270352363586,0.06889571249485016,0.0006874650716781616,0.08493679761886597
Run-Side-003,0.8194837147915578,1.3844853914695054,1.8174012254553518,0.33573479660595656,0.2849934317664118,0.7216730603487517,0.817526789680804,5.926452820276297,0.20959753297134828,0.2367329310819535,0.8545366760394637,1.90827217243677,1.7010832581493098,0.3976751232586531,0.335542298980837,0.6759003083970793,0.8738617162408504,9.003257485569055,0.19308895519705618,0.21838690031695948,0.0065077245235443115,0.06803353130817413,0.0007506608963012695,0.08218860626220703
Run-Side-004,0.7678120205359267,1.135862077409038,2.1825679898735757,0.2631946627362045,0.21106450482722303,0.6006908951224477,0.5303593305367839,7.566768561657162,0.11539411096295162,0.15318627287240602,0.8525362630531526,1.1291099471810397,1.94668689484886,0.24640964026922102,0.26107346911249124,0.6978445797224717,1.1062296150617463,8.215836342413308,0.21736134995921427,0.22676820734493325,0.006917446851730347,0.0721345990896225,0.0006876289844512939,0.08849862217903137
SkateBoarding-Front-001,0.874389046102805,2.4795650125190893,1.5594600008024602,0.4514255189676297,0.33972439192967524,0.8630516557370136,2.2942444492715763,5.319917802736537,0.4311595928407378,0.3408660869506162,0.8018862747439861,1.1947998538211517,2.0428985902325714,0.19716427964515923,0.2046672543181021,0.6177132107189722,0.2596061112840141,6.033212281574381,0.01259553152778706,0.144322389495302,0.0032697284922880284,0.025677176082835478,0.00035330828498391547,0.0377355042625876
SkateBoarding-Front-002,0.8812330946314059,1.9730772961177219,1.3251744511500863,0.4558476616038836,0.37946659025681784,0.8495402397009346,1.776179028636442,4.847550492397917,0.42753405530478683,0.3662165162490788,0.7691744358446622,0.8116398832686835,1.948841393167623,0.14629623837418362,0.21082471605460498,0.685937832743835,1.0280465746204333,5.13736088637416,0.21228589056206956,0.24754622304367657,0.003267330281874713,0.02701857510735007,0.0006192992715274586,0.038181024439194626
SkateBoarding-Front-003,0.8961955776674871,2.121045180576375,1.3283983842640694,0.44318020309214656,0.3942551649134451,0.7890154813178085,1.7908967607137891,8.294238347446244,0.3528541362393334,0.3082504801903417,0.788188674529597,0.6484394937817989,1.8413475122155039,0.1534193095489112,0.2511472731763244,0.7302220182898435,0.6519644235576598,5.472538960407879,0.1875046765553121,0.24096585095078987,0.0032437268425436583,0.024080809424905217,0.000500945483936983,0.038709219764260686
SkateBoarding-Front-004,0.8993099968527072,3.5094730426603524,1.4557776476184334,0.5593737003388507,0.4718201752234048,0.802141112631274,2.43486552424367,10.359957578171413,0.410436493402541,0.2987984663805743,0.8841272288105367,1.703484086856176,1.9501689817145726,0.28005123595069836,0.2541562825758438,0.8029186710898302,1.127582926551389,6.672567633201474,0.15054267195403534,0.18910214491459562,0.0033001058241900277,0.022682512507719153,0.0004459268906537224,0.03595781326293945
Swing-Bench-001,0.8248344885110893,0.930408259782804,1.4385358827392423,0.32093646902835166,0.36131407361601947,0.7383707933592519,0.8943197895976578,6.144663009097241,0.25228221800193407,0.29875463280298536,0.7805089367214921,0.37086054632478,1.907743464814614,0.14053604375893017,0.2816842740807742,0.6815639394922556,0.37215267012243314,6.145504609740878,0.10547446188764786,0.2132285414111045,0.0033759276072184243,0.024668991565704346,0.0008334914843241373,0.03700872262318929
Swing-Bench-002,0.7907201347369122,0.7641478351348985,1.6502326403650642,0.24762236802893747,0.30052340057743016,0.6761097513069285,0.34049025442766734,6.402744764431097,0.15566638822820353,0.23738260186424107,0.7906778137043601,0.5800015878798449,1.9610176582135317,0.14028845588079764,0.25777318907619035,0.6907643908772031,0.44258058953026497,6.2714128250771095,0.1009928301607994,0.2050891958894521,0.003085494041442871,0.026114801565806072,0.0002918442090352376,0.03692716360092163
Swing-Bench-003,0.7743182299574224,0.852623808434633,1.6479892618928416,0.2803435787674187,0.32694344316120816,0.6636829320417322,0.4898029372819459,6.9083503866887215,0.17380998760251196,0.2566130094306394,0.7937659983042358,0.732909530197703,1.892679189553559,0.1573613674513452,0.27203418410368335,0.7538834127820997,0.8279042804790074,5.384044967435245,0.16701809393343212,0.24860365678843077,0.002962807814280192,0.02425225575764974,0.0006671547889709473,0.03479464848836263
Swing-Bench-004,0.7839661051707436,0.8531347267133197,1.519074083315437,0.27126496806626943,0.34748626568090707,0.687427242290803,0.47257009123461396,6.768356056108924,0.19010280441006397,0.2659689678616533,0.7910419775329806,0.5281457905985244,1.7661048875091574,0.1570020131344885,0.2909514612523037,0.8217950600530292,1.2395737573544021,3.962482982795097,0.4017704446943194,0.40032833438438103,0.003545979658762614,0.026910205682118733,0.0005000829696655273,0.03803590933481852
