video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim
Diving-Side-001,0.8503776312332249,2.796655162998059,2.078061959141312,0.45144907279277935,0.19140973682581558,0.732595505092152,1.19294202700848,6.709394182259349,0.20940670871720238,0.16310438115136872,0.8758152172923026,2.9164997463474838,1.9959217983581696,0.46928786742479045,0.23707817372427173,0.7896708280573818,2.13013579568289,6.651646701127696,0.35200066760017273,0.25415965733208745
Diving-Side-002,0.7860925613104749,1.4118798102666008,2.6550583512099015,0.22075366707210217,0.12016830341151684,0.7181249243923065,0.7297514551303612,7.2219029214215436,0.11518793086467716,0.11136658655570175,0.8469412989654229,1.6276851148260174,2.517606029754885,0.24285661773240028,0.145295760072262,0.8600216098736305,3.258626403480239,4.8205428833197645,0.459195022561256,0.2998385287405156
Diving-Side-003,0.8014013331324952,1.8183484230205897,2.2564894418494785,0.3362879414776937,0.17691100691432043,0.6765220709438166,0.923161678441562,7.376296140307761,0.18920463097031137,0.1684197117736092,0.7616958245547136,1.1017723370707884,2.6631980298468707,0.19407886780701666,0.16013234489284975,0.7577382251256902,2.1472038081032063,7.900930632898103,0.3635146428524647,0.2529069451017772
Diving-Side-004,0.8088518819328026,1.9781028906356786,2.2543105895532456,0.34187817467634407,0.17155389364037574,0.7176367789573975,1.2254025973427842,7.3044722738032,0.20044817758657765,0.16411735588692195,0.8329476396195973,1.8096785169608112,2.306202510714399,0.29891397096252,0.1933874307785784,0.7733827439910873,2.163197546731718,6.842651078743364,0.34929849139703145,0.25673430669586544
Golf-Swing-Back-001,0.6151535783442931,0.7771156711573037,2.283534620131704,0.17457343648395585,0.19366252457336805,0.5790761349521115,0.4712588295942084,12.61272424189872,0.11098536183095566,0.13720394999775234,0.60610159421222,0.27114602423496786,2.600026627636754,0.07209387592357813,0.18102386641392973,0.5642452413232332,0.259157261361896,9.246941687497173,0.06749896775294845,0.16532598785754954
Golf-Swing-Back-002,0.5813467351179653,0.5150874214615462,2.3025620316106843,0.12579797847423355,0.1903674805231139,0.5699988113448808,0.3555536434242135,12.866884176478958,0.10100918237025881,0.12961766374527775,0.5839195725537307,0.25772225246593244,2.6123472025934387,0.055489469553223314,0.17694283176537337,0.5526096650058264,0.21977378471187506,10.123262350563758,0.040934522618910126,0.14301356218563083
Golf-Swing-Back-003,0.6827696037853518,0.5901499441756531,2.8475822182053223,0.07049673191953376,0.11411926846592672,0.5712683508449765,0.23048881316387526,14.266628499660563,0.016720488928304144,0.04861262837358528,0.7889614953646231,1.4540655355755896,2.8394795867104814,0.15491846338260978,0.14727602332484455,0.6011523050521835,0.06772120622492822,11.427422202429732,-0.0009589620433992227,0.06402126710490103
Golf-Swing-Back-004,0.6471665487535627,1.1074069165138976,2.707347459071362,0.16479182197929096,0.13359306933366566,0.5748789523689735,0.6968475852541346,12.9211937508051,0.08744344529309656,0.10588628640934307,0.7476288761748313,0.8085690686899388,3.0097988064781687,0.12166953396152048,0.1398120428966274,0.5744436186594444,0.2696918674378038,10.243672882036389,0.034930087466441995,0.1008132307293597
Golf-Swing-Back-005,0.5250631181741923,0.07994280566504076,2.790848673210191,0.01316694465604358,0.13999124736190344,0.5161582268026041,0.09209005569428572,15.760665069757382,0.010275684734776514,0.05745342981597079,0.567172532789404,0.07381315143500805,3.265626087641953,-0.012989529136798917,0.10661582752572643,0.5799399074590436,0.25012809607026965,5.198266522730921,0.043942232134519456,0.14206315142083353
Golf-Swing-Front-001,0.654976024277114,0.8826233029440025,2.8268924517988356,0.1235998592823317,0.12574785848482517,0.576236303393423,0.5432558739344238,12.951738266387888,0.07125268979959913,0.09934384484780817,0.8143008096242095,1.1719584217626455,2.742331656691425,0.14936324034448695,0.16876970764025176,0.5671307268433814,0.4165295622850272,11.976302387380503,0.04276045510161683,0.10939615057516805
Kicking-Front-001,0.7132277528687457,0.980422595358702,1.873047496431525,0.26997847906974526,0.27688574488633294,0.643343381111086,0.6034424466430922,8.094542171911273,0.1709799237695156,0.22860394254500468,0.7152424272517974,0.6160451346320123,2.1422213432240906,0.1892441607383089,0.2637637798408046,0.7873135510332693,1.2238943432083222,4.509153549812394,0.3110206810278647,0.32256514014813115
Kicking-Front-002,0.7317805983995926,0.7911925844808458,2.0301001447641736,0.23365793619755457,0.22136455576405661,0.6798151136424777,0.6342173762388927,7.641769076906489,0.19943281321111986,0.2258636642574968,0.7134310851929136,0.5435978375545867,2.3081929824849303,0.1137963855862614,0.19474471227915946,0.713098765678445,0.6499163230790226,5.824055598294214,0.11066100672654364,0.1903810367079965
Kicking-Front-003,0.7959876678059578,1.0668465967135323,2.758472256238154,0.14910451637501645,0.1318272661476497,0.7150401054039062,0.6296878602858986,10.55222351890962,0.10447950306118753,0.13893769527503363,0.9034958353775038,2.4036327243302402,2.166639541440264,0.29149685216064464,0.21399901971545476,0.8268903336117417,2.363649697986067,7.706342462510693,0.24069885371805372,0.1955575890357418
