video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim
Diving-Side-001,0.8654964564719548,2.294671077295267,2.307668054677947,0.3935495278271474,0.24879273184586603,0.7295092947386074,1.0813545392431747,5.439778525081787,0.19179728348072503,0.1775534524573001,0.8486927624635184,2.909818836911793,2.0786060934632635,0.46757844766998996,0.24089338771075997,0.754939578463931,1.95457822458449,7.337524501942336,0.33485520381894973,0.2434523109074122
Diving-Side-002,0.8482346265330553,1.5585046720100777,2.446367344380256,0.23651828853800413,0.15260859749922992,0.7508783543852154,0.8365791160435297,5.661809693980559,0.12026947866649677,0.11892984053032828,0.8385676738627517,1.480493226890198,2.5588929472021027,0.2265215710146434,0.14304461538383142,0.837883066894996,3.302285898783482,4.834950790306193,0.4529016618686059,0.29455837687104713
Diving-Side-003,0.7937317429224754,1.3700441391022942,3.3933330621207527,0.2766777024884845,0.2180952163473003,0.6840249833283301,0.8121845369372072,6.848665455392273,0.1271037653767175,0.14184026058684143,0.7530806888286493,1.234895770695802,2.72582855493857,0.20837109258229353,0.16144906459020575,0.7407511049890979,2.1153290166798864,8.355781941765233,0.3609099189146564,0.24885811805923155
Diving-Side-004,0.7961829839113207,1.6152249057157935,3.3066471895394,0.2956320277256293,0.2149369997101614,0.722678520021325,1.12066878002418,6.7189351934828965,0.18154100156337738,0.17130698004859138,0.790572437993003,1.5651066982250417,2.507555911818051,0.2643143984851893,0.1863568163472121,0.7622832926327876,2.1949491404427532,6.927203922814213,0.33869956082105107,0.24992534168150238
Golf-Swing-Back-001,0.5991453440907979,0.7817794139535172,5.910893683230929,0.1886759998061295,0.21011840330505238,0.5953327370796752,0.6177292250283788,12.733066105232016,0.11011042773669756,0.11550791620793327,0.5978221086426834,0.20836868000475087,2.668449657154203,0.060752486354416615,0.17367993758721958,0.5327973430441235,0.08340767323857007,9.511089759320225,0.04455308862077553,0.1512992121616174
Golf-Swing-Back-002,0.6745034133483216,1.062791154021831,5.298599306655708,0.23494873590794113,0.25475552496386306,0.5789017584901207,0.23115019758610275,12.755918342431661,0.11012270835514477,0.11796005360687546,0.6148962345441102,0.3445931940365794,2.5779760670858693,0.0768379221950424,0.17574797710883136,0.5794168894359256,0.2961932853695275,9.65571636565624,0.055207111923049494,0.14441663732910953
Golf-Swing-Back-003,0.7441495893422332,0.31601170309285476,7.72373989605772,0.031184000146984296,0.06999075414057807,0.572364449447347,0.06853381403738544,14.833149004920791,0.0009240800167831761,0.03309993203250823,0.8054418676853372,1.3758574110809982,2.8691152893838634,0.13982974827430225,0.14039599107350603,0.5900016992171041,0.02429497583205773,11.916555994000207,-0.008988088081897416,0.052249717567519685
Golf-Swing-Back-004,0.7543272952315714,0.9918777194977881,6.184815156166288,0.14499271222359408,0.14098796571017047,0.5922871600975357,0.33284957090068784,12.612705546702573,0.04482457665061569,0.081089077749211,0.7470491557106157,0.7400014858865555,3.102590656701551,0.11341109703656453,0.13429351992816219,0.5972646885120052,0.3142782267191671,9.337810049610024,0.05131913919264021,0.11117191820767823
Golf-Swing-Back-005,0.5250458286549861,0.10110549757149022,12.442888601326933,0.020051040946209853,0.09205898956787249,0.5189350963061803,0.22428028197011698,15.355363720254656,0.022110017958406766,0.05671648352276297,0.539751997175623,0.038399811052627165,3.383545145178181,-0.01621922121948707,0.09946881907380827,0.5829068702927237,0.25430977896094065,5.113232302499668,0.03897185144383245,0.12745671752175244
Golf-Swing-Front-001,0.7750467332650727,1.03841401205698,4.928646878483679,0.14912517200613354,0.165665786392542,0.5897357006315791,0.6410084335476076,12.456880890795874,0.07274376349757265,0.09533200210525149,0.788377285905641,0.9958744704860472,2.822594506185483,0.13857379391480135,0.16051674327009977,0.5635611176839167,0.3390759746852854,11.469016624575177,0.040953020256846065,0.11244857969965402
