video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim,sr_time,bms_time,sr_rgb_time,bms_rgb_time
Diving-Side-001,0.8747276191092167,2.2929138030080116,2.3964730765231246,0.3999315575485764,0.25534367867121044,0.7398715885665168,1.049428516328097,6.891092537697841,0.18177364356696962,0.16007432004312444,0.8758152164112936,2.9164997463474838,1.9959217983581696,0.46928786742479045,0.23707817372427173,0.7888494494169843,2.13013579568289,6.651646701127696,0.35200066760017273,0.25415965733208745,0.005342470275031196,0.07803380930865253,0.0006637661545364945,0.06623521116044787
Diving-Side-002,0.8248621658417349,1.3548107148375133,2.6811239164031773,0.21423494856823252,0.14988880237709776,0.7177368229442178,0.6419543908791242,7.268549058217946,0.09925177844550571,0.10835675948238081,0.8469412991059493,1.6276851148260174,2.517606029754885,0.24285661773240028,0.145295760072262,0.8604318814887186,3.258626403480239,4.8205428833197645,0.459195022561256,0.2998385287405156,0.004924425372370967,0.07940196107935023,0.0005839312518084491,0.06635462354730677
Diving-Side-003,0.8152613701249742,1.7611461646700433,3.130130994318719,0.3379286338956972,0.2583647047593179,0.6811684719457332,0.8309261177993226,7.492581110830427,0.1752680235965942,0.16505862042806355,0.761695835013514,1.1017723370707884,2.6631980298468707,0.19407886780701666,0.16013234489284975,0.757404253797067,2.1472038081032063,7.900930632898103,0.3635146428524647,0.2529069451017772,0.005413249686912254,0.086913060258936,0.0006394871958979854,0.0743444628185696
Diving-Side-004,0.813625924488184,1.8121179888830146,3.2678857033008364,0.3287147845558237,0.23164558825030582,0.7139863020772653,1.0655751033406187,7.547209476037306,0.1775670616580273,0.1639327989543076,0.8329476257991882,1.8096785169608112,2.306202510714399,0.29891397096252,0.1933874307785784,0.7736037208183532,2.163197546731718,6.842651078743364,0.34929849139703145,0.25673430669586544,0.004837954485857928,0.07643526130252415,0.0005482479378029153,0.0648948351542155
Golf-Swing-Back-001,0.6302404156206963,0.8062508385884655,7.054910628161059,0.1933396758170778,0.21435467490945778,0.5847468006420974,0.4633996576234919,12.34503222588919,0.10870646484478504,0.1220864563747011,0.6061015933724317,0.27114602423496786,2.600026627636754,0.07209387592357813,0.18102386641392973,0.5631066284402754,0.259157261361896,9.246941687497173,0.06749896775294845,0.16532598785754954,0.004873304531492036,0.0767675021599079,0.0006721841877904432,0.0653932916707006
Golf-Swing-Back-002,0.6285540185948952,0.6961610969782728,7.251023775901201,0.1712953855100409,0.20077346993596562,0.5821360647158703,0.332209682393519,12.426796125643937,0.09882329666960157,0.1172635081843977,0.5839195810053783,0.25772225246593244,2.6123472025934387,0.055489469553223314,0.17694283176537337,0.5531937132510585,0.21977378471187506,10.123262350563758,0.040934522618910126,0.14301356218563083,0.004989496592817636,0.07694737664584456,0.0006765743781780375,0.06474445195033632
Golf-Swing-Back-003,0.7351506994553176,0.976864349212316,7.952349413754782,0.11564800497651327,0.11009958574261629,0.5738508248184075,0.17961510796883046,14.507962915678,0.013244281240951667,0.04126896344182532,0.7889615106834121,1.4540655355755896,2.8394795867104814,0.15491846338260978,0.14727602332484455,0.6004859544334863,0.06772120622492822,11.427422202429732,-0.0009589620433992227,0.06402126710490103,0.00723949383045065,0.11883750044066331,0.0006262187300057247,0.09559202194213867
Golf-Swing-Back-004,0.7516742758764857,1.75465290705778,6.111869755325397,0.25581094502049645,0.20931456309245308,0.5788700880786357,0.5845448192496057,13.136415481531099,0.07842367969561967,0.08957425201772358,0.7476288572502747,0.8085690686899388,3.0097988064781687,0.12166953396152048,0.1398120428966274,0.5738744250855778,0.2696918674378038,10.243672882036389,0.034930087466441995,0.1008132307293597,0.0071865895698810444,0.12132772906073208,0.0007951054079779263,0.09549224376678467
Golf-Swing-Back-005,0.5331680168599999,0.03768530723792269,12.973542878365551,0.0058360392564019165,0.07319708186108237,0.5169730565207822,0.06871136336615578,15.787800953590105,0.007232991123331016,0.045456835450413166,0.5671725223912254,0.07381315143500805,3.265626087641953,-0.012989529136798917,0.10661582752572643,0.5806971412034906,0.25012809607026965,5.198266522730921,0.043942232134519456,0.14206315142083353,0.0063114330686371905,0.1007316071411659,0.000595791586514177,0.08408403396606445
Golf-Swing-Front-001,0.7656689114361017,1.3289767647045818,5.921653975876162,0.17994552635060992,0.18261484081636675,0.5793918944169273,0.577307274563388,12.850261926233012,0.06582730468292625,0.08932665554965909,0.8143008043589843,1.1719584217626455,2.742331656691425,0.14936324034448695,0.16876970764025176,0.5659980183617511,0.4165295622850272,11.976302387380503,0.04276045510161683,0.10939615057516805,0.007121316317854257,0.11886764805892418,0.000738818069984173,0.09751781101884513
