video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim
Diving-Side-001,0.6082436766281071,0.8236643922040727,4.907768415437622,0.15133366457037928,0.1425214282452529,0.614930221533717,0.5707794289469937,8.415270294854801,0.09459079227600276,0.11945885427239744,0.5462248359083454,0.5769423633362231,3.622950885243457,0.13076777889728547,0.1343856074924765,0.5469092109669734,0.46082708562620533,11.527102201370434,0.10672365881100923,0.12672247013793134
Diving-Side-002,0.6874260937024163,0.6578657463384834,3.799433858925389,0.10946690419632284,0.10567749057293162,0.6258812637839676,0.24472580044489753,7.851414706996707,0.05024278223904536,0.08867629687677252,0.65582218742611,0.5303499118701017,3.3932533273071903,0.09070604635977438,0.10061744903942733,0.6795121380942308,1.479887072554572,8.016250454086011,0.26000092972047784,0.2049553253960017
Diving-Side-003,0.5722697249671356,0.23641899372319217,5.966642826073353,0.04230337787552491,0.10121976111869897,0.6055350627778389,0.4005846246779945,8.700280437358337,0.06540339187410799,0.10137724525116995,0.5313024436724446,0.1329849652670112,3.919259913702241,0.027490522692710104,0.09099853336703445,0.5801843923098963,0.7935185155660724,11.82676357757782,0.13191549664384397,0.13616830906123795
Diving-Side-004,0.42849413203241876,0.01694119827886765,7.380824562451616,0.01580832024497664,0.08769370247669829,0.4796140992996908,0.0205503614189611,11.742539359560269,0.01489041370227538,0.07630075461824201,0.43122617052187756,-0.12211046600412634,4.350635630938068,-0.012253503687976872,0.0837771617166698,0.5546755658520702,0.1703619072888081,11.155578975809934,0.049667479329734206,0.09509569207414567
Golf-Swing-Back-001,0.5628483535007782,0.6633083987240258,6.318950913744858,0.1507318766164601,0.17721605894013887,0.5514578794261638,0.6627751999861139,13.288713145736942,0.10009930620499705,0.10271970701405632,0.5584072193297327,-0.0016459416566989963,2.821986364777937,0.014537835908193608,0.14709462036204576,0.6174719021134863,0.31864308194459795,8.096858788613556,0.08454500245243639,0.1639777150492124
Golf-Swing-Back-002,0.5979502548240582,0.427625617291017,5.9152367656124465,0.12166374080250236,0.18196037908245696,0.5594582274293413,0.06297534412269658,13.944602920390793,0.059134650729043184,0.08653337982024992,0.5451073102833563,0.026592226288333878,2.75174840381253,0.011314768740859286,0.15079532890601796,0.632473033062006,0.3666523631319621,8.947711640232473,0.06849862339477704,0.14299503445916475
Golf-Swing-Back-003,0.6141385176498027,0.2975397541179005,9.134062101332756,0.025602279699163063,0.06881541489713276,0.5118666200675508,-0.08681739835706309,15.01543066490038,0.003938810560156638,0.03798233745729256,0.6230684106446511,0.558189490143458,3.625098823694312,0.04921333907238903,0.1041257064348648,0.4834582580351509,-0.15675866368122032,13.824198674977572,-0.02234431130473947,0.04427083245875526
Golf-Swing-Back-004,0.7469606653846904,0.6064304903268732,4.654455281290949,0.12876567118494062,0.16861349958602823,0.6059003788325448,0.23481808700562762,11.366516940703635,0.05226356434170308,0.11167565387000648,0.7963934588598548,0.8956738273680801,2.5000092852951523,0.19582483214316715,0.18852500165709485,0.5533061278909207,0.13577170139244094,9.023984867986222,0.07044698600483547,0.12419356270773113
Golf-Swing-Back-005,0.5663544246297385,0.1855130064551456,10.641249747782144,0.057193440746031866,0.12339300574869935,0.547188427552326,0.1838165777573254,14.814727394884533,0.04495172149801359,0.07363851188856164,0.38764228563915765,-0.34095140524688095,3.5861819071281946,-0.0747262860621342,0.0947825910640089,0.6607262611130025,0.5568226383715291,3.9494207604932714,0.10589572967220323,0.17341402407768322
Golf-Swing-Front-001,0.7546389748575789,0.6730665286926273,4.940860070521965,0.09207126864175989,0.1421864634119624,0.5702975071080029,0.22446213869204654,12.638363689548449,0.0400051182186772,0.0810790322317972,0.7809173915232644,0.7208253714864961,2.9392571119172826,0.0924002705767487,0.15437107177332585,0.566747401482887,0.21640033506220585,11.054966208746968,0.018371441813808523,0.10277830789472928
Kicking-Front-001,0.5611073555636343,0.444168852622209,6.36810033983457,0.11131799350626796,0.17395220380045592,0.5128380983569191,0.536673090209554,12.291190515365988,0.06768234371235204,0.11322490052486285,0.5962753671640594,0.2229042866950244,3.236117235236137,0.030075402298745096,0.13063487097977466,0.5336587007997323,0.02826855435516892,9.539613830996064,0.059790548966143754,0.1474591528860161
Kicking-Front-002,0.7931069889395097,1.1955181292619514,2.5172299557061133,0.24996553507206712,0.24228726013765137,0.7321843636320781,0.8238368237534696,7.2888703706364595,0.17926420287563347,0.18976534953684687,0.6461302253033949,0.06724652178344158,2.8672155212044093,0.057416039376852294,0.1456423247739195,0.646754222619632,0.09909712181722308,6.199860283799167,0.018023958114843374,0.11625643090583525
