video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim
Diving-Side-001,0.874549736544728,2.9670444571337566,1.9352944228092714,0.47822657242933286,0.21534902313241952,0.717962308349276,0.9816742093999918,6.291490632747308,0.17680604106280629,0.14861771641471613,0.8758152238989513,2.9164997463474838,1.9959217983581696,0.46928786742479045,0.23707817372427173,0.7886835566179435,2.13013579568289,6.651646701127696,0.35200066760017273,0.25415965733208745
Diving-Side-002,0.8414424291239493,1.6341386404678304,2.462302973737123,0.25096875402090013,0.13694397552379675,0.7257897362389807,0.7508355450468758,6.022170449460839,0.11754774595746105,0.11276149843902218,0.8469412963051034,1.6276851148260174,2.517606029754885,0.24285661773240028,0.145295760072262,0.8608167724702851,3.258626403480239,4.8205428833197645,0.459195022561256,0.2998385287405156
Diving-Side-003,0.8142971299663785,1.9863054867198982,2.0797470784140866,0.368557226782379,0.21000700049805374,0.6749021374443878,0.8770418313245365,6.9811205621699814,0.18079123764882252,0.17155256690775,0.7616958189513551,1.1017723370707884,2.6631980298468707,0.19407886780701666,0.16013234489284975,0.7572172413739268,2.1472038081032063,7.900930632898103,0.3635146428524647,0.2529069451017772
Diving-Side-004,0.8308825890682509,2.2098736595902886,2.0604205538464306,0.38426636177348006,0.2029149376774564,0.7179065570047674,1.1517428965787742,6.447897118229866,0.1872366976183747,0.16351898832747908,0.8329476185294197,1.8096785169608112,2.306202510714399,0.29891397096252,0.1933874307785784,0.7731745299198104,2.163197546731718,6.842651078743364,0.34929849139703145,0.25673430669586544
Golf-Swing-Back-001,0.6540063541224567,0.9148435073158067,2.1853694726578974,0.2129305196182652,0.21572340417204752,0.5922093512495529,0.5361212361090375,9.114037059991139,0.11632581861098396,0.16296709718135374,0.6061015967131265,0.27114602423496786,2.600026627636754,0.07209387592357813,0.18102386641392973,0.5645258784129489,0.259157261361896,9.246941687497173,0.06749896775294845,0.16532598785754954
Golf-Swing-Back-002,0.642925858276127,0.7212014408816563,2.2138752385901523,0.176065207326631,0.21645971619482107,0.5785961201909721,0.3656742030743654,9.080345482549086,0.0928291639088994,0.15358809409507843,0.5839195850884865,0.25772225246593244,2.6123472025934387,0.055489469553223314,0.17694283176537337,0.5516596743547045,0.21977378471187506,10.123262350563758,0.040934522618910126,0.14301356218563083
Golf-Swing-Back-003,0.6792606900507235,0.650152088406124,2.909434018284216,0.07838057604787578,0.10996705182488867,0.5533318369358341,0.17571508018746376,10.1277183311969,0.02521303276324781,0.07809236852756263,0.7889615004261155,1.4540655355755896,2.8394795867104814,0.15491846338260978,0.14727602332484455,0.601828419287673,0.06772120622492822,11.427422202429732,-0.0009589620433992227,0.06402126710490103
Golf-Swing-Back-004,0.6979421865292614,1.3405942989738713,2.5845624054520555,0.20471733147182167,0.15110673134215916,0.5593232414915865,0.4229270897604269,10.51893895034333,0.06193720016645093,0.11167503175948043,0.7476288803047695,0.8085690686899388,3.0097988064781687,0.12166953396152048,0.1398120428966274,0.5740683415938704,0.2696918674378038,10.243672882036389,0.034930087466441995,0.1008132307293597
Golf-Swing-Back-005,0.5399876940224029,0.040304868473558415,2.967982187501828,0.0058595435612090185,0.13460998159962456,0.5276864865203958,0.14374065217976514,10.933897266628188,0.021944274189961057,0.09072136379953796,0.567172518570776,0.07381315143500805,3.265626087641953,-0.012989529136798917,0.10661582752572643,0.5805774810393584,0.25012809607026965,5.198266522730921,0.043942232134519456,0.14206315142083353
Golf-Swing-Front-001,0.6930820158887809,1.0977938605534905,2.79283447513522,0.14900821889420016,0.1407291485050122,0.5637296538933756,0.3569625253153119,9.326144814711723,0.05224880613920118,0.10227379588342297,0.8143008297720403,1.1719584217626455,2.742331656691425,0.14936324034448695,0.16876970764025176,0.5675827392306629,0.4165295622850272,11.976302387380503,0.04276045510161683,0.10939615057516805
