video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim
Diving-Side-001,0.8749190672104161,2.292913803019575,2.3964730765193867,0.3999315575507808,0.25534367867203556,0.7392222354750101,1.049428516328097,6.891092537697841,0.18177364356696962,0.16007432004312444,0.8758152150647304,2.9164997395458254,1.9959218180239473,0.4692878668169205,0.23707817386211114,0.7886541324491282,2.13013579568289,6.651646701127696,0.35200066760017273,0.25415965733208745
Diving-Side-002,0.8237747951143702,1.3548107184569347,2.681123897490818,0.21423494995634101,0.14988880398766422,0.7172501146397003,0.6419543908791242,7.268549058217946,0.09925177844550571,0.10835675948238081,0.8469413000152065,1.6276851652614208,2.517606019189639,0.24285662365248142,0.14529576080082476,0.8611633717945543,3.258626403480239,4.8205428833197645,0.459195022561256,0.2998385287405156
Diving-Side-003,0.815034657458548,1.7611461694089632,3.130130953347273,0.33792863536416395,0.25836471202602396,0.6821567289091048,0.8309261177993226,7.492581110830427,0.1752680235965942,0.16505862042806355,0.7616958229540787,1.1017723212700739,2.6631980370354578,0.19407886481716635,0.16013234344613114,0.7579599624262543,2.1472038081032063,7.900930632898103,0.3635146428524647,0.2529069451017772
Diving-Side-004,0.8145815508091536,1.8121181256649805,3.2678855779068936,0.32871481281117665,0.23164564299672866,0.7160435901432959,1.0655751033406187,7.547209476037306,0.1775670616580273,0.1639327989543076,0.8329476340053952,1.8096785297412283,2.3062025082159745,0.29891397025141475,0.1933874281296779,0.7728838242296254,2.163197546731718,6.842651078743364,0.34929849139703145,0.25673430669586544
Golf-Swing-Back-001,0.6306019436358369,0.8062508385887085,7.054910628159927,0.19333967581714667,0.21435467490957677,0.5839519870185268,0.4633996576234919,12.34503222588919,0.10870646484478504,0.1220864563747011,0.6061015987954863,0.2711460227445098,2.600026617759384,0.07209387479750061,0.18102386569057047,0.5623445116325402,0.259157261361896,9.246941687497173,0.06749896775294845,0.16532598785754954
Golf-Swing-Back-002,0.6295685346941227,0.6961610969783001,7.251023775901189,0.17129538551004006,0.20077346993595552,0.5802115845906386,0.332209682393519,12.426796125643937,0.09882329666960157,0.1172635081843977,0.5839195849989011,0.25772224401365157,2.6123471871046466,0.055489469017389915,0.1769428316289236,0.551270334170467,0.21977378471187506,10.123262350563758,0.040934522618910126,0.14301356218563083
Golf-Swing-Back-003,0.7340061769130235,0.9768643492123149,7.952349413754775,0.11564800497651262,0.11009958574261672,0.5708355308198694,0.17961510796883046,14.507962915678,0.013244281240951667,0.04126896344182532,0.7889615244153568,1.454065519711903,2.8394795614088206,0.1549184623816612,0.14727602347909444,0.6022695595910189,0.06772120622492822,11.427422202429732,-0.0009589620433992227,0.06402126710490103
Golf-Swing-Back-004,0.7521631834460538,1.754652907058355,6.111869755324906,0.25581094502058965,0.20931456309251256,0.5792202541811821,0.5845448192496057,13.136415481531099,0.07842367969561967,0.08957425201772358,0.7476288665271924,0.8085690881768456,3.009798789601427,0.1216695359730019,0.13981204379028367,0.5730938995623782,0.2696918674378038,10.243672882036389,0.034930087466441995,0.1008132307293597
Golf-Swing-Back-005,0.5350354969215327,0.037685307237943964,12.97354287836553,0.005836039256408008,0.07319708186108463,0.5152923251661354,0.06871136336615578,15.787800953590105,0.007232991123331016,0.045456835450413166,0.5671725235403462,0.07381315853161206,3.2656260744598113,-0.01298952889028826,0.10661582795841114,0.580410864253015,0.25012809607026965,5.198266522730921,0.043942232134519456,0.14206315142083353
Golf-Swing-Front-001,0.7652350455968846,1.3289767647045865,5.921653975876154,0.1799455263506105,0.182614840816365,0.5798085261774862,0.577307274563388,12.850261926233012,0.06582730468292625,0.08932665554965909,0.8143008334212529,1.1719584336473416,2.742331653124447,0.1493632420048806,0.1687697082367669,0.5659540380816526,0.4165295622850272,11.976302387380503,0.04276045510161683,0.10939615057516805
Kicking-Front-001,0.7381416438501157,0.9101053780321318,3.604538770774827,0.27545398148785777,0.3047930258165302,0.6442355206795414,0.4317339870387377,8.678409385567173,0.13178619825575827,0.19168523442090157,0.7152424394600454,0.6160451451780643,2.1422213453470955,0.18924416361453092,0.26376378048924604,0.7879377060012904,1.2238943432083222,4.509153549812394,0.3110206810278647,0.32256514014813115
Kicking-Front-002,0.8446193728920842,1.610442918513448,1.9600937469308437,0.3895403162110601,0.3557705473409702,0.6834508039071383,0.5365259313805941,7.243938176001558,0.18594057415773974,0.21156688286876116,0.7134310787786191,0.543597825012746,2.3081930103557933,0.11379638384026028,0.19474471161391693,0.7115132094154722,0.6499163230790226,5.824055598294214,0.11066100672654364,0.1903810367079965
Kicking-Front-003,0.8575978401077995,1.4418267538092948,3.7107187000651836,0.19067117124685826,0.1947732086139566,0.7035207825514649,0.5755312501654523,11.009147456593807,0.09088632312025387,0.1136615324403244,0.9034958357112368,2.4036327434600957,2.1666395278450317,0.2914968529071878,0.21399902085516564,0.8259715180405016,2.363649697986067,7.706342462510693,0.24069885371805372,0.1955575890357418
Kicking-Front-004,0.8845272291472045,1.7691128079314677,2.6628247807478407,0.33775705444136406,0.2987956827092323,0.7695096226892792,0.9496302685341798,9.300732646728134,0.19016957257568734,0.18317795407755852,0.8960870921833054,2.3257630457442593,1.6327301152558558,0.4103838503148779,0.31171381461644315,0.7496709151048706,1.6446162799023887,6.700443117241449,0.30723075915685677,0.23345019407401116
Kicking-Front-005,0.6981043742087274,0.8156077083631552,3.1030300204400056,0.19106554133319575,0.21644605218642793,0.5501348887145129,0.3752036404382155,7.643563901788507,0.08649296886646443,0.14147288726990595,0.6313580900219004,0.44733600924393047,2.5703616795506172,0.12091795702263841,0.18523852358286788,0.703252498853023,0.7180463786490945,4.315948276910969,0.1737594749041454,0.20436464501146295
