video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim,sr_time,bms_time,sr_rgb_time,bms_rgb_time
Diving-Side-001,0.8906806280242496,2.8837909544450793,1.9289678207211365,0.4742236629950373,0.23459967336284215,0.8307712152305756,2.289928080432079,5.851901163751411,0.3859317645894934,0.2608483271447531,0.8702670937430592,2.896301766399736,2.0184023292120523,0.46587650197671887,0.23381204610285225,0.7837946920179711,1.9266993785123239,7.077440510137777,0.32853566370158477,0.24077806795901793,0.004638989766438802,0.04267740249633789,0.0006668037838406033,0.06148049566480848
Diving-Side-002,0.8620479448046532,1.8367625767835767,2.339514855452065,0.2784337074757338,0.16096679073394504,0.8104854640711066,1.9845176774954254,5.920258286624599,0.2888493990133448,0.20812714947836733,0.8501851482304784,1.6724700611478855,2.5078768138342475,0.24676495632729947,0.14604542958363326,0.8755417205071075,3.3511701476820326,4.802036172298681,0.45319596753476865,0.2949311762961663,0.004444850815667046,0.04556882381439209,0.0006667375564575195,0.06109313170115153
Diving-Side-003,0.8267042979389053,1.8187069021520113,2.2588947774227828,0.3257636871696453,0.21787391386395327,0.7498462389982686,1.4691720707252984,7.032836075475303,0.2873001425622807,0.23529101234419272,0.7682821554086746,1.2124300463970574,2.6466911962940287,0.20980327851936817,0.15769253264224417,0.7550904143296764,2.1043451962433135,7.982362632532078,0.357231703835114,0.2501809149103704,0.004500296380784776,0.0428261227077908,0.0007779068417019314,0.06371317969428168
Diving-Side-004,0.8262804131141105,2.045758233439804,2.21398670352992,0.36516835679757215,0.22135122325456924,0.7695822930186655,2.0056953517717284,7.02124789169396,0.36319357022482873,0.2711642743649735,0.8367867473682025,1.7608323646036368,2.370072754876223,0.29070817693166595,0.1837034539605319,0.7746533898737087,2.060796767303864,6.966929840060044,0.3388481318019992,0.24875589053675728,0.004736926820543077,0.042420771386888295,0.0006390412648518881,0.06266155507829455
Golf-Swing-Back-001,0.637462464181793,0.9131332546873814,2.803392564999002,0.2071712238722311,0.2451592759380968,0.6174656158078486,0.6964862155882349,13.23150067168099,0.15130069650441993,0.1614916284873057,0.6067215940661822,0.27603820227189824,2.5975524374020926,0.07389199398399367,0.17940500556711741,0.5699049997218321,0.2398823113663598,9.366306388397302,0.06708688153432443,0.16488305119686184,0.0044762611389160155,0.037537014484405516,0.0006500720977783203,0.06122368574142456
Golf-Swing-Back-002,0.6553505430154737,0.818206717412407,2.783610018282763,0.2091995660176469,0.24841286671408574,0.60874015185265,0.4737344006379619,12.959675358331285,0.14891243378226252,0.1573098688505121,0.5733685547874091,0.18993433895928277,2.610568249925248,0.05444286299774703,0.1799766341962826,0.5442903973338871,0.19427596068533887,10.15445034049186,0.039645734206078975,0.1433370725533025,0.004750573635101318,0.03586117029190063,0.0006251692771911621,0.06102598905563354
Golf-Swing-Back-003,0.7040662021347827,0.2545023388775826,4.061430493839254,0.026838309013815786,0.08250783366987254,0.5641215245110058,0.0805654183689806,15.549446593853457,0.0011098966635680104,0.04007700938637478,0.7766389244513536,1.3760195282827465,2.9172804636969354,0.1465776425605561,0.1424692442977874,0.5819284009370502,0.04070756610371363,11.998056359861,-0.006620034369901525,0.058542944285072764,0.006501126289367676,0.05498025417327881,0.0006995081901550293,0.08766082525253296
Golf-Swing-Back-004,0.760584975661982,1.0459692061638675,3.1197021484860867,0.15005881034767504,0.1626141948505304,0.6199307885944946,0.6466071563438507,13.25457417035419,0.09736842624648,0.11183071202833295,0.7481938945189383,0.7541136623902553,3.098702562566949,0.10799712572653727,0.13319993537780225,0.5601475479216006,0.1941989749275417,10.516176316402753,0.02540792455594552,0.0940292145796843,0.006275343894958496,0.0559639573097229,0.0008498668670654297,0.08539681434631348
Golf-Swing-Back-005,0.5466731302377186,0.044778679056861434,5.103215471587214,0.0061235596146530956,0.09719374167250086,0.5163033861479165,0.1350284088194848,16.03210827063618,0.011509813075835488,0.05602929647225293,0.5537300779544446,0.055225295443257216,3.2206930300868715,-0.014821679003277934,0.11057432273172745,0.5989215876653642,0.3394621025646079,5.029684642926155,0.05805272028240083,0.15149043139788657,0.005500376224517822,0.04485574960708618,0.0006000518798828125,0.07465883493423461
Golf-Swing-Front-001,0.7565812094270069,1.0221772736954038,3.2699366750439625,0.13361350205637865,0.1650457228587689,0.6007768690202504,0.7828865597429383,14.263866666698316,0.0857653881060428,0.0997440233524154,0.8003817076283252,1.148769466780255,2.8410179641759226,0.14565618533507357,0.16577357144417676,0.5631021990784429,0.4445743406925883,11.83518063127644,0.04340396909559404,0.10810251331282128,0.006215417385101318,0.05347011089324951,0.0006498575210571289,0.08657046556472778
