video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim
Diving-Side-001,0.6143267197850059,0.5479884569327735,2.717949954421186,0.12295037420202787,0.1386966661423137,0.5740249094097131,0.41690085423795603,8.872626782234383,0.0758586780861214,0.11874532796565997,0.6334065181412695,0.6526139141263253,3.1486141560709964,0.14966822609215474,0.1512844139169226,0.602520328535986,0.5761463556690699,10.195531803845117,0.14513753562870507,0.1582145193251441
Diving-Side-002,0.6317447959610925,0.5919675890217954,3.1335526312061295,0.10493881470597854,0.09409965714118353,0.6454861054209211,0.5087610287790107,7.845077821667265,0.10014244297166511,0.10263963258951175,0.6758002562209718,0.6657022862319955,3.345822786775414,0.10592097553695747,0.09884205232603163,0.7179162730380279,1.9461076532481376,7.456821155715811,0.3039109210727403,0.22127865905509184
Diving-Side-003,0.5919694324146993,0.5628190093212658,2.904754236461736,0.11430726600666895,0.1443892493185007,0.5470345604590379,0.4472940914689975,9.927101629177027,0.08094800932938365,0.13628784176189995,0.5433489209133364,0.3115123840679453,3.663990554571315,0.05831140110263258,0.12658205719280005,0.5906164620275298,0.9400702362197014,11.214468089480986,0.16649123734674126,0.17117323201585347
Diving-Side-004,0.6680506343298619,0.6819980932520324,2.700531802317999,0.1339930529428201,0.13365124438996523,0.6115174528691304,0.4604348664400336,9.819855905754459,0.08510331461071849,0.11365429804352305,0.6421897688264812,0.46902130663105873,3.3598920379819157,0.09066488204807586,0.1256874004351867,0.6669790585595631,1.0310292523101798,8.771976839360574,0.18975198913469818,0.18083709885512925
Golf-Swing-Back-001,0.59946944694259,0.6744767179407647,2.2974840750724557,0.1569803952549668,0.20591541822808632,0.5462264576124425,0.3534532784529624,13.091834455486072,0.0978824130592248,0.12347965060702183,0.5920754653732286,0.09482473151742445,2.6407997440224125,0.03663812164578093,0.1711208005558917,0.617072082595802,0.40005176747467047,8.700092978859969,0.08399643435532983,0.17534691708500394
Golf-Swing-Back-002,0.5197377932764022,0.4413769132574711,2.3761835728764478,0.1036729807310521,0.19418656156307695,0.5523971741031262,0.4505652231613839,13.735317802390883,0.09140422173020069,0.11905926255500611,0.5430639423820718,0.07088907332494451,2.8520453001623007,0.011221218587590401,0.15257175895891043,0.5810942350249482,0.1747572850253455,10.31791377013157,0.030552192887750008,0.12734406457805003
Golf-Swing-Back-003,0.6948095987436914,0.29647798585137014,3.0061301490112777,0.04209745589251097,0.11884691172569267,0.5719994882477123,0.11034948926919262,13.930930278320163,0.015037386144099192,0.05965513318190814,0.6747977578931341,1.1846291525093313,3.242035736749704,0.11477515539239685,0.14088939648890966,0.5553242831763378,-0.034628731856756835,12.833291179757305,-0.013861084298253553,0.05988159443238984
Golf-Swing-Back-004,0.729131202271878,0.9529404256671892,2.577891832997448,0.18129451977886538,0.1627502467763777,0.6537866121351373,0.7741941301306114,9.51542031090045,0.1402332704318197,0.17630841998144675,0.7795968472568747,0.875833167384444,2.500489764900302,0.18497002470382667,0.1955857351110644,0.5648690855031563,0.2751195614800147,9.598234138850362,0.06438720356270845,0.13191585516339066
Golf-Swing-Back-005,0.5988545933832677,0.18991247284752297,2.7011696759768347,0.04400894019374122,0.16096161362478592,0.5249052753644222,0.06867773407455158,14.978164846897885,0.028707699491612663,0.07464958880848427,0.39674584958225245,-0.2769912637184002,3.700587245899724,-0.06745171053217557,0.09364006342088788,0.6439726317699642,0.45082305777332904,4.076296212743444,0.07023894028207724,0.16032617190356774
Golf-Swing-Front-001,0.7388893523199372,0.9212476117524517,2.552318040078011,0.1535831276950949,0.16834663493222993,0.6118368234441965,0.7736328679372281,11.056372587710165,0.08610015344227631,0.13105866203469108,0.8212347287354638,1.0946237902045182,2.4616103936856333,0.1658112885769428,0.20170745905637527,0.6128700482989672,0.5897870990224514,10.22927103183302,0.08055818667669044,0.14495693717378058
