video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim,sr_time,bms_time,sr_rgb_time,bms_rgb_time
Diving-Side-001,0.8529213228039936,2.945062193780785,2.014863238891875,0.4701496346386364,0.1996098711325942,0.7319028091526076,1.1468304325572323,6.139808864431091,0.2030894497974998,0.16273744000634208,0.8678582773503598,3.0114171947452935,1.9931346876856484,0.48224544387086055,0.24331801706843034,0.7805881420187148,2.0053515748237043,6.740768655090079,0.34366516964052185,0.24983939723479207,0.0006618323149504485,0.06359764381691262,0.0007228144892939815,0.0696554007353606
Diving-Side-002,0.8431137850129438,1.7942247094410815,2.513681007491928,0.2711877437618079,0.13114653301757578,0.745403666196758,0.9519908633864923,5.881456165653909,0.1479401788765377,0.12663150984770485,0.8439712025831008,1.5652193215046297,2.544537241955032,0.2330094067699848,0.14010710224320747,0.8517763217192953,3.30566303376743,4.834679806261573,0.4610588003264982,0.2997357510993702,0.0006116672798439309,0.06205020127473054,0.0006853032995153357,0.06652313691598398
Diving-Side-003,0.8048793070536658,1.7681707973615628,2.2440728860945245,0.3305876533442283,0.18077174311822425,0.6797332528692887,0.7568482378012752,7.364521646905249,0.16308751032067978,0.1592603169747967,0.7557380322797149,1.115824771216056,2.6905163336154314,0.19595631592154017,0.15761184833410194,0.7551824570486273,2.1821103638157022,7.927193000099297,0.3699234199439511,0.25351501513432945,0.0006296987886782046,0.061384227540757924,0.0006668920870180483,0.06755935704266583
Diving-Side-004,0.8150777439263935,2.059027817643081,2.1699207444607738,0.3675086288917688,0.18315076687517154,0.7260328455647552,1.3284086711616667,6.8458944698861695,0.22493142688169276,0.17781452798794903,0.8254781213498007,1.7866663876275752,2.3453823340737294,0.2948019553515691,0.1899883894951328,0.7786135827566724,2.1777073331626564,6.570496061231316,0.3575942521829043,0.25909178768627944,0.000613813047055845,0.06253721095897534,0.0006860362158881293,0.06850666469997829
Golf-Swing-Back-001,0.6425833002465325,0.9251363657030581,2.2530278046373504,0.2003189014069513,0.20827144457839825,0.5878328261825571,0.5955965587928629,12.30921539607563,0.1275812903956286,0.14432528202856365,0.6018595213144012,0.24317716896985167,2.6395968375007297,0.06810964988037675,0.1772480882302758,0.5554644550990762,0.2130262469222799,9.384084617530517,0.057304969071222865,0.1559124961650421,0.0006731543047674771,0.06273329669031603,0.0005373954772949219,0.06705091739523
Golf-Swing-Back-002,0.5938939312691827,0.5798865793123388,2.2806109151839853,0.14653523925374135,0.20485332779603324,0.5767785745676322,0.38980471977809034,12.79912837520558,0.10942801236004963,0.13463146480052415,0.593046576264997,0.26730112939148687,2.59528194550338,0.05635897035863918,0.17988940630012407,0.5645085794803953,0.23905873163626765,9.900129025655314,0.04672126839463013,0.14542816932110633,0.0006211297265414534,0.062160089098174,0.0006908383862725619,0.06667483264002307
Golf-Swing-Back-003,0.6926251931226384,0.3776651829409548,2.9094517343183526,0.045466145316509006,0.11056204054941886,0.576115273946787,0.18626645774778092,13.893976845424028,0.014599344127898409,0.05392798642637005,0.7896796929858854,1.4381290602223664,2.8337553890830547,0.15570032220055485,0.15097801996010826,0.5992366014532303,0.053963360948643534,11.597892835514843,-0.003438267522005383,0.061073066185728206,0.0009323810708933864,0.09265082457969928,0.0006961411443249933,0.0956163817438586
Golf-Swing-Back-004,0.6420750875190651,0.9175298664963994,2.742469321734013,0.14601993463708746,0.13311775448240473,0.5652084360859971,0.41443193304296466,11.64459168343199,0.07565355528982816,0.11040575773443988,0.742199346903917,0.750147574797005,3.0431633969016105,0.1147791800794802,0.13761252093776719,0.5741701421309664,0.24849708081349411,9.882751227788038,0.039203613659360224,0.10590037411619925,0.0007796534176530509,0.09406482762303846,0.0007756496297902074,0.09539203808225434
Golf-Swing-Back-005,0.5378056956645898,0.09539566681304096,2.8704214919564155,0.014711637622607455,0.13868935899265405,0.5223151981742506,0.14165484626518224,15.233843867679415,0.02140954427912943,0.06755174817550197,0.563640999510429,0.08115561586683784,3.272964118547073,-0.012440764438903828,0.10667205541254818,0.5845510291822067,0.25065752605097014,5.078030848046464,0.04337816948599754,0.14134973596320374,0.0006733022887131263,0.07472305462278168,0.0008654265568174165,0.08019386488815834
Golf-Swing-Front-001,0.7230198817714865,1.0106754716125521,2.830163358300822,0.1335649379518201,0.1295998610347523,0.5919602019562181,0.6412810250895496,11.928861501334435,0.07439451157493392,0.10584803866365074,0.8120875648763038,1.2141263246474148,2.7502045561495994,0.1506253073879686,0.16659474534913515,0.5768606936210856,0.4786948958109825,11.519518436565416,0.048225983785793916,0.1114625607156416,0.0007936707858381601,0.09264341716108651,0.0007243731926227438,0.09615921974182129
Kicking-Front-001,0.7201081416802689,1.098373849442997,1.9243923343467573,0.2851892536894894,0.2886864060784368,0.6375749303228521,0.6896181419894457,8.981052927840638,0.16499971766553906,0.21591329663402148,0.7268965041223201,0.7022404737848379,2.1553593382459306,0.19242134027558605,0.2588369632738195,0.8054408513567395,1.2296570242978966,4.719042239966878,0.30832142813134167,0.31527691453468076,0.0009097836234352806,0.0384245135567405,0.0005468888716264205,0.03954139622774991
Kicking-Front-002,0.7219917969240389,0.6356202282664637,2.0322233656790485,0.20869486886072372,0.2190503538550191,0.724402394476261,0.692430680644165,6.7967784776165185,0.2038907592950265,0.23258370682519935,0.7084134006988899,0.5121534165592574,2.302129690228999,0.11204206059908058,0.1995960181205043,0.71035514020119,0.6210133762933624,5.937069661797557,0.11843570289276548,0.1948178452232619,0.0005011341788552024,0.0410237962549383,0.000363501635464755,0.04305093938654119
Kicking-Front-003,0.8456341650713511,1.0305872996635814,2.695676323306372,0.14873976060858496,0.1350861256993199,0.7068271904005802,0.6835927256506982,10.694433755639238,0.10661564316888157,0.13943316825380372,0.8996088300339352,2.3535991162575014,2.2195241988069654,0.28681319652410586,0.21139887466370508,0.8148578306926116,2.374406410514392,8.292544039391078,0.23098862664794131,0.1853891051262397,0.0009548013860529119,0.09159057790582831,0.0009102821350097656,0.09912261095913974
