video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim
Diving-Side-001,0.830976124290373,2.8737151925346645,1.9842090988436116,0.4682011406648524,0.21180637203338767,0.7140949338313414,1.1892123412909803,5.273027645409749,0.21969329213690672,0.17222193966494712,0.848692785613508,2.909818836911793,2.0786060934632635,0.46757844766998996,0.24089338771075997,0.7573272248563757,1.95457822458449,7.337524501942336,0.33485520381894973,0.2434523109074122
Diving-Side-002,0.8696733811561984,2.028521559082416,2.419587267114413,0.29602795810053667,0.13749476593545892,0.7473601712233501,1.1039918333349326,5.219870644996275,0.15728611774708273,0.12938513207808072,0.8385676788100719,1.480493226890198,2.5588929472021027,0.2265215710146434,0.14304461538383142,0.8382029683169395,3.302285898783482,4.834950790306193,0.4529016618686059,0.29455837687104713
Diving-Side-003,0.7896544183792594,1.6953113251349587,2.311879650008971,0.3031892872901559,0.18101538478184573,0.6779261493024368,0.8207240834846322,6.430796439105214,0.13540871117620576,0.14836470309247662,0.753080718702669,1.234895770695802,2.72582855493857,0.20837109258229353,0.16144906459020575,0.7406114315765508,2.1153290166798864,8.355781941765233,0.3609099189146564,0.24885811805923155
Diving-Side-004,0.815484383487677,1.9226425634369446,2.1558591177940154,0.34187026902974615,0.18833493461355072,0.7135342642292984,1.2911813032169648,6.277086527496193,0.20997708851853575,0.17321013648678726,0.7905724484097283,1.5651066982250417,2.507555911818051,0.2643143984851893,0.1863568163472121,0.7613389100653049,2.1949491404427532,6.927203922814213,0.33869956082105107,0.24992534168150238
Golf-Swing-Back-001,0.5931136202748938,0.7687822285916773,2.386636896305251,0.1838524186379768,0.2098914606670515,0.5839274384826111,0.7504766930016304,12.216429088687518,0.11866343875638691,0.1462738770900782,0.5978221122816717,0.20836868000475087,2.668449657154203,0.060752486354416615,0.17367993758721958,0.5330706033700832,0.08340767323857007,9.511089759320225,0.04455308862077553,0.1512992121616174
Golf-Swing-Back-002,0.624725692907765,0.7270472929583355,2.331696137539447,0.18253254608348596,0.20684322662199428,0.5743776437717761,0.3384494354882511,11.837023423222773,0.12650985147416718,0.15402379582084672,0.6148962074358774,0.3445931940365794,2.5779760670858693,0.0768379221950424,0.17574797710883136,0.5764246591718583,0.2961932853695275,9.65571636565624,0.055207111923049494,0.14441663732910953
Golf-Swing-Back-003,0.7125051453764677,0.26534871922026443,3.0311486701347774,0.028077531059873952,0.10326222046695709,0.5878273117514637,0.1632787828959374,14.704918602718248,0.00965320193796494,0.044766284206116835,0.805441936418631,1.3758574110809982,2.8691152893838634,0.13982974827430225,0.14039599107350603,0.5977116830774634,0.02429497583205773,11.916555994000207,-0.008988088081897416,0.052249717567519685
Golf-Swing-Back-004,0.6188974206457425,0.6450692755626041,2.8532004693032347,0.1059507207405459,0.13001987302827553,0.583831736311693,0.3061609131892793,12.884021396588592,0.057446948206163875,0.09441198436382385,0.7470491580597998,0.7400014858865555,3.102590656701551,0.11341109703656453,0.13429351992816219,0.597462903647513,0.3142782267191671,9.337810049610024,0.05131913919264021,0.11117191820767823
Golf-Swing-Back-005,0.5779578333046909,0.18868161049461415,3.0914330478029206,0.022818470663367348,0.12975060871558455,0.5422953952557227,0.39524704408392436,15.06651673230934,0.03144335273833511,0.06794099392661966,0.5397519585907004,0.038399811052627165,3.383545145178181,-0.01621922121948707,0.09946881907380827,0.5832372697594683,0.25430977896094065,5.113232302499668,0.03897185144383245,0.12745671752175244
Golf-Swing-Front-001,0.7323904369200172,0.9817557885910545,2.8098361933551144,0.13753262935069843,0.138658297256815,0.5916950656351881,0.6831841787096224,12.582660237257642,0.08075179111938886,0.10861359879937363,0.7883772522066681,0.9958744704860472,2.822594506185483,0.13857379391480135,0.16051674327009977,0.5659591336313825,0.3390759746852854,11.469016624575177,0.040953020256846065,0.11244857969965402
