video,sr_auc,sr_nss,sr_kl,sr_cc,sr_sim,bms_auc,bms_nss,bms_kl,bms_cc,bms_sim,sr_rgb_auc,sr_rgb_nss,sr_rgb_kl,sr_rgb_cc,sr_rgb_sim,bms_rgb_auc,bms_rgb_nss,bms_rgb_kl,bms_rgb_cc,bms_rgb_sim,sr_time,bms_time,sr_rgb_time,bms_rgb_time
Diving-Side-001,0.8309761272996659,2.8737151925346645,1.9842090988436116,0.4682011406648524,0.21180637203338767,0.7135728498642618,1.1892123412909803,5.273027645409749,0.21969329213690672,0.17222193966494712,0.8486927592692588,2.909818836911793,2.0786060934632635,0.46757844766998996,0.24089338771075997,0.7545502208874841,1.95457822458449,7.337524501942336,0.33485520381894973,0.2434523109074122,0.00071455751146589,0.05732497147151402,0.0006913457598005022,0.06381147248404366
Diving-Side-002,0.8696733854876536,2.028521559082416,2.419587267114413,0.29602795810053667,0.13749476593545892,0.746038386890042,1.1039918333349326,5.219870644996275,0.15728611774708273,0.12938513207808072,0.838567674976055,1.480493226890198,2.5588929472021027,0.2265215710146434,0.14304461538383142,0.8384789101093618,3.302285898783482,4.834950790306193,0.4529016618686059,0.29455837687104713,0.0005080699920654297,0.05611952713557652,0.0006569794246128627,0.05919878823416574
Diving-Side-003,0.7896544181628539,1.6953113251349587,2.311879650008971,0.3031892872901559,0.18101538478184573,0.6761134377820978,0.8207240834846322,6.430796439105214,0.13540871117620576,0.14836470309247662,0.7530807094691548,1.234895770695802,2.72582855493857,0.20837109258229353,0.16144906459020575,0.7435903617798706,2.1153290166798864,8.355781941765233,0.3609099189146564,0.24885811805923155,0.00079432555607387,0.058431880814688544,0.0004291364124843052,0.061945983341762
Diving-Side-004,0.8154843812309606,1.9226425634369446,2.1558591177940154,0.34187026902974615,0.18833493461355072,0.7120729777063658,1.2911813032169648,6.277086527496193,0.20997708851853575,0.17321013648678726,0.7905724776092945,1.5651066982250417,2.507555911818051,0.2643143984851893,0.1863568163472121,0.7645301360499649,2.1949491404427532,6.927203922814213,0.33869956082105107,0.24992534168150238,0.0006581033979143415,0.052518793514796665,0.0007585627692086356,0.05699288845062256
Golf-Swing-Back-001,0.593113620069866,0.7687822285916773,2.386636896305251,0.1838524186379768,0.2098914606670515,0.5840378813511491,0.7504766930016304,12.216429088687518,0.11866343875638691,0.1462738770900782,0.597822124888628,0.20836868000475087,2.668449657154203,0.060752486354416615,0.17367993758721958,0.5344781969519552,0.08340767323857007,9.511089759320225,0.04455308862077553,0.1512992121616174,0.0008632183074951172,0.05534658432006836,0.0004208882649739583,0.058847729365030924
Golf-Swing-Back-002,0.6247257015716311,0.7270472929583355,2.331696137539447,0.18253254608348596,0.20684322662199428,0.5873610901666876,0.3384494354882511,11.837023423222773,0.12650985147416718,0.15402379582084672,0.614896226758782,0.3445931940365794,2.5779760670858693,0.0768379221950424,0.17574797710883136,0.5761354428302312,0.2961932853695275,9.65571636565624,0.055207111923049494,0.14441663732910953,0.000543371836344401,0.05458955764770508,0.0007689317067464192,0.06012293497721354
Golf-Swing-Back-003,0.7125051211624761,0.26534871922026443,3.0311486701347774,0.028077531059873952,0.10326222046695709,0.587022199238778,0.1632787828959374,14.704918602718248,0.00965320193796494,0.044766284206116835,0.8054418994022736,1.3758574110809982,2.8691152893838634,0.13982974827430225,0.14039599107350603,0.5935661705839633,0.02429497583205773,11.916555994000207,-0.008988088081897416,0.052249717567519685,0.0007022698720296224,0.08445243835449219,0.0005999247233072917,0.08630353609720866
Golf-Swing-Back-004,0.6188974571551005,0.6450692755626041,2.8532004693032347,0.1059507207405459,0.13001987302827553,0.5862031747920621,0.3061609131892793,12.884021396588592,0.057446948206163875,0.09441198436382385,0.7470491170649829,0.7400014858865555,3.102590656701551,0.11341109703656453,0.13429351992816219,0.5983843825970213,0.3142782267191671,9.337810049610024,0.05131913919264021,0.11117191820767823,0.0006662845611572265,0.07900714874267578,0.0007338364919026693,0.08040197690327962
Golf-Swing-Back-005,0.57795783711181,0.18868161049461415,3.0914330478029206,0.022818470663367348,0.12975060871558455,0.5333286078705631,0.39524704408392436,15.06651673230934,0.03144335273833511,0.06794099392661966,0.5397519891715279,0.038399811052627165,3.383545145178181,-0.01621922121948707,0.09946881907380827,0.5824760508036574,0.25430977896094065,5.113232302499668,0.03897185144383245,0.12745671752175244,0.0007333914438883463,0.06780416170756022,0.00039229393005371096,0.07191705703735352
Golf-Swing-Front-001,0.7323904471069901,0.9817557885910545,2.8098361933551144,0.13753262935069843,0.138658297256815,0.5899252030375278,0.6831841787096224,12.582660237257642,0.08075179111938886,0.10861359879937363,0.7883772531756993,0.9958744704860472,2.822594506185483,0.13857379391480135,0.16051674327009977,0.5629004587376902,0.3390759746852854,11.469016624575177,0.040953020256846065,0.11244857969965402,0.0008100191752115885,0.08822264671325683,0.0006885846455891927,0.09054795900980632
